Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:37:46 PM,115664349,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6397822720637972,0.4236396125827847,2409673.9375,2585023.5900848666,5213315.0,1.0,1.15664191E8,5028877.869565217,767000.7253915797,5213436.0,1510733.0,1.15664148E8,4819339.5,1240242.7890318404,5213437.0,180018.0,0,0,0,0,480,500,0.2074969531017721,0.2161426594810126,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,76928.31818181819,360413.940473396,1690579.0,1.0,5180532.954545454,41311.287072291394,5213315.0,5001830.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:39:37 PM,115740895,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6393591478621278,0.42335943574654405,2411268.6458333326,2590111.1862516184,5286784.0,1.0,1.15740712E8,5032204.869565218,792733.5540414059,5287114.0,1398079.0,1.15740813E8,4822533.874999999,1255836.0301377727,5286967.0,181969.0,0,0,0,0,480,500,0.20735972363096036,0.2159997121155837,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,72018.90909090909,336790.8759058355,1579904.0,1.0,5188927.136363637,50889.15257441847,5286784.0,5002603.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:39:42 PM,115596328,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.64015874275868,0.42388889723209894,2408256.833333334,2586453.9916813765,5218131.0,28.0,1.15596122E8,5025918.347826086,788920.7052460175,5218312.0,1407106.0,1.15596112E8,4816504.666666666,1252260.259197871,5218280.0,183274.0,0,0,0,0,480,500,0.20761905170551784,0.2162698455265811,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,72416.00000000001,338962.7309541637,1590025.0,28.0,5181952.7272727275,40144.874957466825,5218131.0,5006648.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:39:47 PM,115592262,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6401812605760756,0.42390380767875274,2408172.1250000005,2586183.076188591,5240556.0,1.0,1.15591994E8,5025738.869565217,786801.4131970893,5240741.0,1416935.0,1.15592082E8,4816336.750000001,1251438.1909774758,5240701.0,180249.0,0,0,0,0,480,500,0.2076263547814299,0.21627745289732284,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,72731.7727272727,340457.68958732055,1597034.0,1.0,5181453.7727272725,40745.36101194236,5240556.0,5009257.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:41:38 PM,115668176,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6397611042124499,0.42362559603256816,2409753.6666666674,2585870.3982962943,5242714.0,0.0,1.15667843E8,5029036.652173912,773498.3592270667,5242714.0,1481371.0,1.15668144E8,4819506.000000001,1243731.8435009106,5242715.0,182263.0,0,0,0,0,480,500,0.20749008785268647,0.21613550817988172,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,79360.57142857145,362951.3280855398,1663410.0,1.0,5181889.636363638,42485.65671751596,5242714.0,5003488.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:41:43 PM,115519208,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6405861092814971,0.42417188317288324,2406650.166666667,2585474.291843604,5209796.0,82.0,1.15518972E8,5022564.0,793968.219101083,5209971.0,1380482.0,1.15519106E8,4813296.083333334,1254738.418154502,5210112.0,183384.0,0,0,0,0,480,500,0.20775765706426932,0.21641422610861388,0.0,37.0,1.4800000000000004,7.3241005577198255,53.64244897959186,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,71258.95454545454,333304.9810299552,1563537.0,82.0,5179609.5,39470.054152905985,5209796.0,5005016.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:41:48 PM,115656627,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6398249881522137,0.42366789756024964,2409513.0625000014,2582097.13255831,5193982.0,1.0,1.15656479E8,5028542.565217391,752306.7010768721,5194487.0,1577548.0,1.156563E8,4819012.5,1228610.9884943063,5194251.0,196720.0,0,0,0,0,480,500,0.20751080696828553,0.21615709059196409,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,322626.7142857143,1477787.0159392438,6772218.0,1.0,5184816.142857142,4789.165765409691,5193982.0,5178900.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:43:38 PM,115645050,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.6398890397816422,0.423710310125682,2409271.874999999,2584490.1620619753,5230990.0,1.0,1.15644696E8,5028030.260869565,773214.8350638637,5231165.0,1481723.0,1.15644805E8,4818533.541666665,1239836.129843989,5231227.0,202435.0,0,0,0,0,480,500,0.20753158046972178,0.21617872965596022,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,76690.45454545453,359020.63768837095,1684103.0,1.0,5179891.590909091,42189.15835531014,5230990.0,5003339.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:43:44 PM,115700905,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581467,37.0,0.0,1.4799999999999995,7.400000000000001,0.6395801312012209,0.42350576255215977,2410435.520833334,2584835.9047695026,5212644.0,0.0,1.15700769E8,5030468.217391305,761501.4600162661,5212806.0,1537436.0,1.15700621E8,4820859.208333334,1236669.0942411807,5212778.0,183357.0,0,0,0,0,480,500,0.20743139390309867,0.21607436864906113,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,82097.57142857143,375411.8065058118,1720529.0,46.0,5180753.2727272725,40192.90212768777,5212644.0,5005029.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:43:49 PM,117479182,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.25979767206755,0.4426316145102202,2303513.372549019,2543113.1879160944,5202043.0,0.0,1.17285158E8,4886881.583333334,1000495.5464001833,5202351.0,1614806.0,1.17479182E8,4518430.076923077,1590148.6365871567,5202074.0,194058.0,0,0,0,0,500,540,0.21280366082222127,0.22982795368799896,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,340126.15,1520006.0123607297,6797916.0,31.0,5181925.476190477,5255.71243143168,5202043.0,5178277.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:45:39 PM,117338547,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2613075905908395,0.44316212642380853,2300755.8235294125,2541791.915859524,5211150.0,1.0,1.17338364E8,4889098.5,1002832.0647584281,5211151.0,1569865.0,1.17338362E8,4513013.923076924,1593639.6634774106,5211151.0,180374.0,0,0,0,0,500,540,0.21305871462683101,0.2301034117969775,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484766,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,165792.13636363635,536480.5075984362,1893791.0,1.0,5167769.772727273,52886.55011115935,5211150.0,5002771.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:45:44 PM,117304427,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.244836097598961,37.0,0.0,2.7407407407407405,9.87456948464704,1.261674463488066,0.44329102771202317,2300086.8039215677,2549398.1152112824,5283970.0,1.0,1.17304133E8,4887672.208333334,1047665.0397770471,5284135.0,1423670.0,1.17304284E8,4511703.230769231,1619580.9305615157,5284308.0,186789.0,0,0,0,0,500,540,0.21312068640001114,0.23017034131201203,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,170,2,0,152489.5909090909,493440.34347307344,1741212.0,1.0,5179523.318181817,60613.68694593366,5283970.0,5002876.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:45:51 PM,115684669,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.6396698943746816,0.42356520032918105,2410097.2708333326,2583875.9954338986,5302231.0,1.0,1.15684629E8,5029766.478260869,760845.6878564243,5302528.0,1541461.0,1.1568448E8,4820186.666666666,1234076.0939498395,5302446.0,195305.0,0,0,0,0,480,500,0.2074605062836805,0.21610469404550053,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,320810.2380952381,1469163.1765676304,6732764.0,1.0,5187974.523809524,26540.510003801883,5302231.0,5178086.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:47:42 PM,115476108,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6408251999625758,0.42433019997521915,2405752.25,2584402.674902767,5211595.0,0.0,1.15476107E8,5020700.304347826,791462.8959054489,5211625.0,1390256.0,1.15475984E8,4811499.333333333,1253494.822025332,5211755.0,179910.0,0,0,0,0,480,500,0.20783519998786243,0.2164949999873567,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,74874.85714285714,342585.83984810085,1570042.0,1.0,5177436.909090908,39990.338949859695,5211595.0,5003448.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:47:47 PM,115515246,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6406080804260245,0.4241864316334486,2406567.625000001,2590611.0493507585,5323126.0,1.0,1.15515068E8,5022394.260869565,831402.7004276469,5323436.0,1210857.0,1.15515173E8,4813132.208333333,1276670.2022669204,5323385.0,189173.0,0,0,0,0,480,500,0.2077647828408728,0.21642164879257583,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,63859.04545454545,298413.85725045187,1399922.0,1.0,5186830.636363637,50286.64172857105,5323126.0,5006073.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:47:52 PM,115545611,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6404397307657147,0.42407495685837865,2407200.229166666,2582694.7582267984,5202394.0,1.0,1.1554561E8,5023722.173913044,769602.2864587946,5202539.0,1493415.0,1.15545344E8,4814389.333333334,1240590.6615953993,5202563.0,181560.0,0,0,0,0,480,500,0.2077101829510426,0.21636477390733605,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,76273.54545454544,357064.70922425616,1674929.0,1.0,5175787.545454544,38134.009230265896,5202394.0,5007119.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:49:42 PM,115697870,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.639596908741708,0.42351687200464455,2410372.291666667,2581447.1930411346,5193213.0,0.0,1.15697841E8,5030340.913043478,735922.1254027874,5193345.0,1654487.0,1.15697744E8,4820739.333333333,1222295.044812641,5193410.0,180236.0,0,0,0,0,480,500,0.207436835267581,0.21608003673706352,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,87510.14285714287,400283.1486334749,1834489.0,29.0,5175455.954545455,38266.83777978655,5193213.0,5005192.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:49:48 PM,115800065,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6390324565016435,0.42314311308892616,2412501.354166665,2585338.866768545,5236876.0,79.0,1.15799986E8,5034781.999999999,751161.6745347896,5237076.0,1589519.0,1.15799965E8,4824998.541666666,1230494.6035533834,5237130.0,188290.0,0,0,0,0,480,500,0.20725376967620873,0.21588934341271743,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,80987.27272727274,378914.5131889981,1777469.0,79.0,5182647.5,42481.60691377148,5236876.0,5002722.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:49:53 PM,115794039,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6390657121822998,0.42316513374233367,2412375.8125,2584584.4108668007,5247066.0,30.0,1.15793826E8,5034514.173913043,743903.7375544116,5247302.0,1622784.0,1.15793911E8,4824746.291666666,1227703.5356153685,5247332.0,179610.0,0,0,0,0,480,500,0.2072645553023675,0.21590057843996616,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,82107.36363636363,384262.6867531098,1802534.0,30.0,5181252.2272727275,43101.63845955597,5247066.0,5002647.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:51:43 PM,115580508,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6402463640322467,0.42394691672405527,2407927.25,2583607.799764133,5224932.0,32.0,1.15580369E8,5025233.434782608,771044.0739348659,5225097.0,1488595.0,1.1558026E8,4815844.166666667,1241639.2516945058,5225059.0,182397.0,0,0,0,0,480,500,0.2076474694158638,0.21629944730819145,0.0,37.0,1.4800000000000004,7.3241005577198255,53.64244897959186,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,76108.77272727274,356145.5593019092,1670649.0,44.0,5177539.40909091,41279.004938702725,5224932.0,5000200.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:51:49 PM,115581864,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581465,37.0,0.0,1.4799999999999995,7.3999999999999995,0.6402388526975132,0.4239419430024074,2407955.5,2586553.185922968,5209287.0,1.0,1.15581765E8,5025294.130434783,801195.236975375,5225386.0,1350280.0,1.15581712E8,4815904.666666667,1253980.6584074455,5209288.0,215474.0,0,0,0,0,480,500,0.20764503330730158,0.21629690969510582,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,71324.27272727274,333711.86231754755,1565424.0,1.0,5182389.909090909,39235.21939097599,5209287.0,5010411.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:51:54 PM,115600509,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.6401355897144017,0.4238735661622389,2408343.9375,2585909.6523147128,5276407.0,1.0,1.15600271E8,5026098.739130435,788495.6341095605,5276534.0,1410294.0,1.15600508E8,4816687.833333334,1249747.5007250085,5276438.0,196117.0,0,0,0,0,480,500,0.20761154261007622,0.21626202355216273,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,73203.13636363634,342441.2066835492,1606386.0,30.0,5181365.409090911,44087.18062965996,5276407.0,5008311.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:53:44 PM,116005084,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581467,37.0,0.0,1.4799999999999995,7.400000000000001,0.6379030767306716,0.4223952805378771,2416772.583333333,2588873.7885514377,5273406.0,1.0,1.16004796E8,5043686.782608696,741995.3712209797,5273458.0,1641659.0,1.16004888E8,4833537.0,1228112.3782962705,5273449.0,179741.0,0,0,0,0,480,500,0.20688748434508267,0.21550779619279445,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,82961.59090909091,388303.98746915243,1821482.0,1.0,5189987.863636361,47147.911957296135,5273406.0,5008863.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:53:49 PM,117255838,25,27,74.0,74.0,37.0,0.0,2.96,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2621972818103948,0.4434747206360847,2299134.078431372,2557769.236041632,5238938.0,1.0,1.17073328E8,4878055.333333334,1092755.7976075567,5239041.0,1267135.0,1.17255838E8,4509839.923076923,1648333.029305302,5239061.0,183050.0,0,0,0,0,500,540,0.21320900030580994,0.23026572033027473,0.0,37.0,2.7924528301886795,9.867114164984999,97.35994194484762,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,170,2,0,71963.7272727273,336841.6062806547,1580076.0,1.0,5191943.772727273,44582.53597535145,5238938.0,5008662.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:53:55 PM,117116554,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.740740740740741,9.874569484647042,1.263698383748552,0.4440021348305723,2296403.019607844,2546684.0304422653,5224953.0,1.0,1.17116553E8,4879856.375,1050574.5327691482,5225178.0,1413548.0,1.17116368E8,4504475.692307692,1621372.5235367909,5225198.0,180385.0,0,0,0,0,500,540,0.21346256482239054,0.2305395700081818,0.0,37.0,2.7924528301886795,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,150234.9090909091,485936.0345109033,1706002.0,1.0,5173236.363636363,55796.87823111304,5224953.0,5005731.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:55:45 PM,116781639,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.244836097598961,37.0,0.0,2.7407407407407405,9.87456948464704,1.2673225112040087,0.4452754769095166,2289836.0588235296,2546507.999077831,5218884.0,39.0,1.16781435E8,4865893.125000002,1085224.4156715202,5219142.0,1190889.0,1.16781326E8,4491589.461538461,1639037.6459311538,5219162.0,181292.0,0,0,0,0,500,540,0.21407474851419067,0.2312007283953259,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,171,2,0,139044.04545454544,451817.9057719389,1681384.0,39.0,5169198.045454546,53598.20774497982,5218884.0,5001428.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:55:52 PM,115750379,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581465,37.0,0.0,1.4800000000000002,7.3999999999999995,0.6393067620106886,0.42332474781788837,2411466.2291666674,2593266.3514328,5295860.0,78.0,1.15750173E8,5032616.217391303,814164.422794759,5295981.0,1300138.0,1.15750211E8,4822925.45833333,1268127.0940138097,5296004.0,184492.0,0,0,0,0,480,500,0.20734273362508818,0.2159820141928002,0.0,37.0,1.4800000000000002,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,67633.63636363635,316440.3266978205,1484405.0,78.0,5193739.590909091,39609.49956724442,5295860.0,5066295.0,No Label
192.168.10.150-66.85.157.95-47330-443-6,192.168.10.150,47330,66.85.157.95,443,6,17/03/2019 12:55:57 PM,115713350,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581466,37.0,0.0,1.4800000000000002,7.400000000000001,0.6395113441966722,0.42346021440049914,2410694.791666667,2586986.6802760586,5288045.0,52.0,1.15713298E8,5031012.956521739,774446.5750378537,5288252.0,1480142.0,1.15713298E8,4821387.416666667,1244719.9616309342,5288223.0,179760.0,0,0,0,0,480,500,0.2074090846043261,0.21605112979617302,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959184,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,75598.77272727272,353826.4802312719,1659756.0,52.0,5184096.590909092,36604.261673119385,5288045.0,5056468.0,No Label
192.168.10.151-66.85.157.95-38306-443-6,192.168.10.151,38306,66.85.157.95,443,6,17/03/2019 12:57:47 PM,115747065,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6393250662554597,0.42333686819618277,2411397.1875000005,2584017.9631600506,5234612.0,1.0,1.15746793E8,5032469.260869566,748334.5290756254,5234810.0,1600210.0,1.15746917E8,4822788.208333334,1229471.5284284079,5234906.0,182345.0,0,0,0,0,480,500,0.20734867013690583,0.2159881980592769,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,171,1,0,81244.54545454544,379978.7336431102,1782491.0,1.0,5179978.954545454,42092.085226466545,5234612.0,5002497.0,No Label
192.168.10.152-66.85.157.95-42706-443-6,192.168.10.152,42706,66.85.157.95,443,6,17/03/2019 12:57:53 PM,115657958,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6398176250007803,0.4236630219599762,2409540.791666667,2590006.583520343,5248500.0,1.0,1.15657837E8,5028601.608695652,804465.2560342486,5248531.0,1339126.0,1.15657823E8,4819075.958333334,1262092.0451290556,5248723.0,183501.0,0,0,0,0,480,500,0.20750841891917202,0.21615460304080417,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,170,1,0,69352.09090909091,324557.33057958144,1522465.0,1.0,5187821.681818182,44994.569935224754,5248500.0,5002521.0,No Label
