Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.103-89.221.210.188-123-123-17,192.168.100.103,123,89.221.210.188,123,17,03/10/2018 12:44:21 AM,6491,0,2,0.0,96.0,0,0,0,0,48.0,48.0,48.0,0.0,14789.708827607456,308.11893390848866,6491.0,0.0,6491.0,6491.0,0,0,0,0,0,6491.0,6491.0,0.0,6491.0,6491.0,0,0,0,0,0,16,0.0,308.11893390848866,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:47:02 AM,64076193,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.996432700051328,0.06242568125106933,2.1358731E7,3.6926049370987736E7,6.3997239E7,2751.0,0,0,0,0,0,6.4076193E7,3.20380965E7,4.53048200814079E7,6.4073442E7,2751.0,0,0,0,0,8,24,0.015606420312767332,0.046819260938302,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,2751.0,0.0,2751.0,2751.0,6.3997239E7,0.0,6.3997239E7,6.3997239E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:47:33 AM,100480191,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11942652457736669,9134562.81818182,1.2934911452270009E7,3.8159737E7,14.0,1.00478437E8,1.00478437E7,1.3255482413704453E7,3.8159737E7,14.0,0,0,0,0,0,0,0,0,0,0,0,0.10947431419591946,0.009952210381447224,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,598.6,676.1788225018586,1754.0,14.0,2.00953912E7,1.1956569516053014E7,3.8159737E7,1.0318127E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:47:44 AM,115864653,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6386762319997626,0.42290723470254554,2413846.9375,2577344.2138026534,5332974.0,481.0,1.15864166E8,5037572.4347826075,670585.523267189,5333459.0,1969378.0,1.15864156E8,4827673.166666666,1191480.1533453972,5333459.0,152671.0,0,0,0,0,480,500,0.20713823740532844,0.21576899729721713,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,96947.3181818182,452199.1259479965,2121540.0,483.0,5169605.2272727275,45261.844479735875,5332974.0,5124819.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:49:12 AM,67007032,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.8653709061460892,0.059695227211376864,2.2335677333333336E7,3.865363991115757E7,6.6969054E7,6994.0,0,0,0,0,0,6.7007032E7,3.3503516E7,4.733730872136742E7,6.6976048E7,30984.0,0,0,0,0,8,24,0.014923806802844216,0.044771420408532644,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,30984.0,0.0,30984.0,30984.0,6.6969054E7,0.0,6.6969054E7,6.6969054E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:49:45 AM,119990566,25,26,37.0,37.0,37.0,0.0,1.48,7.400000000000001,37.0,0.0,1.4230769230769231,7.256297000112809,0.616715150756102,0.4250334147102865,2399811.3199999994,2588083.4530216814,5391925.0,489.0,1.19989818E8,4999575.749999999,886930.9886311799,5392425.0,842770.0,1.19990074E8,4799602.960000001,1297158.9714372098,5392674.0,171154.0,0,0,0,0,500,520,0.20834971309327768,0.21668370161700878,0.0,37.0,1.4230769230769236,7.184804645770712,51.62141779788841,0,0,0,0,1,0,0,0,1.0,1.4509803921568627,1.48,1.4230769230769231,0,0,0,0,0,0,25,37,26,37,-1,162,1,0,273455.22727272724,1280119.165726748,6004824.0,489.0,5180639.045454545,54435.78420791937,5391925.0,5151066.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:49:39 AM,114871469,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392861094167778,7658097.933333333,1.041604738031709E7,2.6018412E7,7.0,1.14871455E8,8205103.928571427,1.0583300833979331E7,2.6018412E7,7.0,0,0,0,0,0,0,0,0,0,0,0,0.1305807275782292,0.008705381838548612,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,322.0,231.3121988424591,499.0,7.0,1.6409852857142856E7,9252303.002456639,2.6018412E7,5159310.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:51:24 AM,65002680,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.953724369518303,0.06153592436496465,2.166756E7,3.748388439985193E7,6.4950213E7,2746.0,0,0,0,0,0,6.500268E7,3.250134E7,4.5893519710764416E7,6.4952959E7,49721.0,0,0,0,0,8,24,0.015383981091241162,0.04615194327372348,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,49721.0,0.0,49721.0,49721.0,6.4950213E7,0.0,6.4950213E7,6.4950213E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:51:50 AM,117730362,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.740740740740741,9.874569484647042,1.2571098694149943,0.44168725141607906,2308438.4705882357,2538347.5624262826,5313220.0,494.0,1.17729863E8,4905410.958333333,923363.8223146497,5313719.0,1507140.0,1.17729867E8,4528071.807692307,1561630.9119323688,5313718.0,152664.0,0,0,0,0,500,540,0.21234964010388416,0.2293376113121949,0.0,37.0,2.7924528301886795,9.867114164985,97.35994194484763,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,162,2,0,190730.04545454547,629723.574147493,2523815.0,494.0,5160627.545454546,66558.3577069078,5313220.0,5002399.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:51:55 AM,111011692,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441289625600878,7400779.466666666,1.0281231219719175E7,2.8330846E7,5.0,1.11011686E8,7929406.142857144,1.0455651108455677E7,2.8330846E7,5.0,0,0,0,0,0,0,0,0,0,0,0,0.13512090240008234,0.009008060160005488,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,285.7142857142857,261.96228372656645,497.0,5.0,1.5858456428571431E7,9495530.37760089,2.8330846E7,5091091.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:53:35 AM,66002612,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.908975784170481,0.060603662170218356,2.2000870666666664E7,3.810186959390085E7,6.599712E7,2745.0,0,0,0,0,0,6.6002612E7,3.3001306E7,4.6667009676568754E7,6.5999865E7,2747.0,0,0,0,0,8,24,0.015150915542554589,0.04545274662766376,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,2747.0,0.0,2747.0,2747.0,6.599712E7,0.0,6.599712E7,6.599712E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:53:53 AM,115644306,24,25,37.0,37.0,37.0,0.0,1.541666666666667,7.552593373581466,37.0,0.0,1.4800000000000002,7.400000000000001,0.6398931565208235,0.4237130360745993,2409256.375,2582153.6109851487,5323215.0,488.0,1.15643808E8,5027991.652173914,744202.1430407937,5323714.0,1620075.0,1.15643808E8,4818491.999999999,1231542.3382054751,5323961.0,152914.0,0,0,0,0,480,500,0.20753291562837517,0.21618012044622414,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959184,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,81109.45454545454,377833.89752158953,1772753.0,488.0,5175427.272727273,59208.032013186195,5323215.0,5001150.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:54:13 AM,105310444,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13294028083292478,8100803.384615385,1.0168093438997118E7,2.5929716E7,13.0,1.0530995E8,8775829.166666666,1.0311505314702071E7,2.5929716E7,13.0,0,0,0,0,0,0,0,0,0,0,0,0.12344454648771587,0.009495734345208914,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,249.5,152.14828293477387,494.0,13.0,1.7551408E7,7006698.994071772,2.5929716E7,1.0371086E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:55:54 AM,115873411,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6386279592649603,0.4228752703240953,2414029.3958333335,2581409.4145562598,5335972.0,480.0,1.15872926E8,5037953.304347826,713989.1231305109,5336707.0,1770241.0,1.15872664E8,4828027.666666666,1208579.4066822084,5336468.0,196142.0,0,0,0,0,480,500,0.20712258138323036,0.21575268894086494,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,330422.99999999994,1511759.4172987978,6928282.0,480.0,5187322.904761905,50436.93916655212,5335972.0,5151080.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:55:46 AM,64012758,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.999402087940032,0.062487543498750665,2.1337586E7,3.69445782632643E7,6.399751E7,2497.0,0,0,0,0,0,6.4012758E7,3.2006379E7,4.526032397298817E7,6.4010261E7,2497.0,0,0,0,0,8,24,0.015621885874687666,0.046865657624063,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,2497.0,0.0,2497.0,2497.0,6.399751E7,0.0,6.399751E7,6.399751E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:56:14 AM,115811707,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13815529029375243,7720780.466666667,9614125.771571225,2.595196E7,234.0,1.15810214E8,8272158.142857142,9727819.579962827,2.595196E7,234.0,0,0,0,0,0,0,0,0,0,0,0,0.1295205846503929,0.008634705643359527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,528.4285714285714,444.21310844490586,1493.0,234.0,1.6543930142857144E7,6736532.129013721,2.595196E7,1.0348351E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:57:55 AM,115579097,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6402541802173796,0.4239520923061027,2407897.8541666665,2582411.5097592943,5289735.0,490.0,1.15578598E8,5025156.434782609,756705.6486901164,5290482.0,1561359.0,1.15578355E8,4815764.791666664,1238131.1324144944,5290481.0,154161.0,0,0,0,0,480,500,0.2076500043948258,0.2163020879112769,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,78464.18181818182,365530.54729694413,1715023.0,490.0,5175097.40909091,63412.994148832826,5289735.0,5002648.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 12:57:57 AM,65002684,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.9537241877581546,0.061535920578294885,2.1667561333333336E7,3.752261321967731E7,6.4994943E7,2745.0,0,0,0,0,0,6.5002684E7,3.2501342E7,4.595677324076868E7,6.4997688E7,4996.0,0,0,0,0,8,24,0.015383980144573721,0.046151940433721166,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,4996.0,0.0,4996.0,4996.0,6.4994943E7,0.0,6.4994943E7,6.4994943E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 12:58:36 AM,111868969,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251464112447483,8605305.307692308,1.1052848046454197E7,3.0990081E7,6.0,1.11868471E8,9322372.583333334,1.1224050738238275E7,3.0990081E7,6.0,0,0,0,0,0,0,0,0,0,0,0,0.11620738187012342,0.008939029374624879,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,539.6666666666666,368.1275141396886,1248.0,246.0,1.86442875E7,8282454.844269778,3.0990081E7,1.0348351E7,No Label
185.189.115.149-192.168.100.103-123-123-17,192.168.100.103,123,185.189.115.149,123,17,03/10/2018 12:42:29 AM,77002812,6,7,288.0,336.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,8.103600164627753,0.16882500342974485,6416901.0,1.9100109606511932E7,6.6999772E7,32482.0,9962064.0,1992412.8,16930.721889511988,2000108.0,1962127.0,7.7002812E7,1.2833802E7,2.663090244339889E7,6.7193408E7,1800973.0,0,0,0,0,48,56,0.07791923235218993,0.09090577107755493,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,51.69230769230769,48.0,48.0,0,0,0,0,0,0,6,288,7,336,-1,-1,6,0,0,0,0,0,6.6999772E7,0.0,6.6999772E7,6.6999772E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 12:59:55 AM,115681042,24,25,37.0,37.0,37.0,0.0,1.5416666666666663,7.552593373581466,37.0,0.0,1.4799999999999995,7.400000000000001,0.6396899502340236,0.423578480560367,2410021.7083333326,2586900.2890852187,5305225.0,486.0,1.15680544E8,5029588.869565218,773493.5187418599,5305974.0,1485902.0,1.15680545E8,4820022.708333334,1248618.261137677,5305715.0,154661.0,0,0,0,0,480,500,0.20746701088671035,0.21611146967365663,0.0,37.0,1.4800000000000004,7.3241005577198255,53.642448979591855,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,75068.72727272725,349546.83209511655,1640065.0,486.0,5183137.863636363,55013.641130260425,5305225.0,5013143.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 01:00:08 AM,64004006,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.999812230503197,0.06249608813548327,2.1334668666666664E7,3.693477105175827E7,6.3983268E7,3749.0,0,0,0,0,0,6.4004006E7,3.2002003E7,4.5233640591493316E7,6.3987017E7,16989.0,0,0,0,0,8,24,0.015624022033870817,0.04687206610161245,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,16989.0,0.0,16989.0,16989.0,6.3983268E7,0.0,6.3983268E7,6.3983268E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 01:00:54 AM,84600509,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1182025985210089,9400056.555555556,1.1365622307832038E7,2.592422E7,6.0,8.4600014E7,1.057500175E7,1.1551272264115395E7,2.592422E7,6.0,0,0,0,0,0,0,0,0,0,0,0,0.106382338668908,0.01182025985210089,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,436.25,310.82189433822066,749.0,6.0,2.1149566E7,3626383.116761107,2.592422E7,1.7100997E7,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 01:01:56 AM,117190431,25,27,74.0,74.0,37.0,0.0,2.9599999999999995,10.24483609759896,37.0,0.0,2.7407407407407405,9.874569484647042,1.2629017466451675,0.4437222353077616,2297851.588235295,2539897.6771164,5279507.0,474.0,1.17189934E8,4882913.916666666,1002653.6728718367,5279989.0,1398951.0,1.17189933E8,4507305.115384615,1596784.2976069204,5280240.0,155662.0,0,0,0,0,500,540,0.21332799774411615,0.23039423756364544,0.0,37.0,2.79245283018868,9.867114164985,97.35994194484766,0,0,0,0,1,0,0,0,1.0,2.8461538461538463,2.96,2.740740740740741,0,0,0,0,0,0,25,74,27,74,-1,162,2,0,410520.4761904762,1560021.6261809522,7056709.0,474.0,5169952.523809524,56566.62577140246,5279507.0,5004144.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 01:02:19 AM,67002545,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.8655627931744982,0.05969922485780205,2.2334181666666664E7,3.867118547541053E7,6.698782E7,2487.0,0,0,0,0,0,6.7002545E7,3.35012725E7,4.7360646780680485E7,6.6990307E7,12238.0,0,0,0,0,8,24,0.014924806214450512,0.044774418643351535,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,12238.0,0.0,12238.0,12238.0,6.698782E7,0.0,6.698782E7,6.698782E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 01:02:54 AM,100640129,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11923673110554141,9149102.636363637,1.681157433514806E7,4.3500963E7,13.0,1.00640116E8,1.00640116E7,1.7429903712905623E7,4.3500963E7,14.0,0,0,0,0,0,0,0,0,0,0,0,0.1093003368467463,0.009936394258795117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,12486.250000000002,24319.513583060554,48964.0,13.0,2.51475425E7,2.0144968428021282E7,4.3500963E7,5141055.0,No Label
192.168.100.103-194.182.76.214-123-123-17,192.168.100.103,123,194.182.76.214,123,17,03/10/2018 01:01:12 AM,5997,0,2,0.0,96.0,0,0,0,0,48.0,48.0,48.0,0.0,16008.004002001002,333.50008337502084,5997.0,0.0,5997.0,5997.0,0,0,0,0,0,5997.0,5997.0,0.0,5997.0,5997.0,0,0,0,0,0,16,0.0,333.50008337502084,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 01:03:59 AM,115326985,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581465,37.0,0.0,1.48,7.3999999999999995,0.6416538158870624,0.4248788780873791,2402645.5208333326,2584931.7110230415,5316969.0,483.0,1.15326495E8,5014195.434782608,812558.5384989376,5317469.0,1293764.0,1.15326486E8,4805270.25,1269708.4537748182,5317466.0,154151.0,0,0,0,0,480,500,0.2081039402876959,0.21677493779968324,0.0,37.0,1.4800000000000002,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,66308.72727272726,308531.8238716083,1447672.0,483.0,5175804.2727272725,63798.48512545599,5316969.0,5002394.0,No Label
185.189.115.149-192.168.100.103-123-123-17,192.168.100.103,123,185.189.115.149,123,17,03/10/2018 01:01:38 AM,40223,0,2,0.0,96.0,0,0,0,0,48.0,48.0,48.0,0.0,2386.6941799467963,49.72279541555826,40223.0,0.0,40223.0,40223.0,0,0,0,0,0,40223.0,40223.0,0.0,40223.0,40223.0,0,0,0,0,0,16,0.0,49.72279541555826,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 01:04:31 AM,65004435,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.9536446244013965,0.06153426300836243,2.1668145E7,3.752428665990862E7,6.4997459E7,2745.0,0,0,0,0,0,6.5004435E7,3.25022175E7,4.5961194779471435E7,6.500169E7,2745.0,0,0,0,0,8,24,0.015383565752090607,0.04615069725627182,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,2745.0,0.0,2745.0,2745.0,6.4997459E7,0.0,6.4997459E7,6.4997459E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 01:04:56 AM,104871940,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15256702603193953,6991462.666666668,9762930.784031224,2.711854E7,5.0,1.04871454E8,7490818.142857143,9930693.320271425,2.711854E7,5.0,0,0,0,0,0,0,0,0,0,0,0,0.1430315869049433,0.00953543912699622,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,283.2857142857143,259.0988963605173,497.0,5.0,1.4980994857142858E7,9097657.573180646,2.711854E7,5121087.0,No Label
192.168.100.103-66.85.157.90-38092-443-6,192.168.100.103,38092,66.85.157.90,443,6,03/10/2018 01:05:59 AM,115581351,24,25,37.0,37.0,37.0,0.0,1.5416666666666667,7.552593373581466,37.0,0.0,1.48,7.400000000000001,0.6402416943543081,0.4239438246400148,2407944.8125,2578116.0726445992,5350454.0,491.0,1.15580602E8,5025243.565217392,724571.8419987968,5350945.0,1707028.0,1.15580855E8,4815868.958333333,1219554.353688424,5350954.0,154161.0,0,0,0,0,480,500,0.20764595492572155,0.21629786971429327,0.0,37.0,1.4800000000000004,7.324100557719825,53.64244897959185,0,0,0,0,1,0,0,0,1.0,1.510204081632653,1.5416666666666667,1.48,0,0,0,0,0,0,24,37,25,37,-1,162,1,0,85107.68181818184,396581.6614494886,1860689.0,491.0,5168567.545454547,55030.48727554177,5350454.0,5015390.0,No Label
192.168.100.103-217.30.75.147-123-123-17,192.168.100.103,123,217.30.75.147,123,17,03/10/2018 01:06:41 AM,67003287,1,3,48.0,144.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.8655310596926387,0.05969856374359664,2.2334429E7,3.867918435687962E7,6.6997304E7,2738.0,0,0,0,0,0,6.7003287E7,3.35016435E7,4.737460648275467E7,6.7000549E7,2738.0,0,0,0,0,8,24,0.01492464093589916,0.04477392280769748,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,3.0,60.0,48.0,48.0,0,0,0,0,0,0,1,48,3,144,-1,-1,1,0,2738.0,0.0,2738.0,2738.0,6.6997304E7,0.0,6.6997304E7,6.6997304E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03/10/2018 01:07:01 AM,107060960,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16812851295187342,6297703.529411765,9652924.432900129,2.7500072E7,5.0,1.07060466E8,6691279.125,9827613.90459925,2.7500072E7,5.0,0,0,0,0,0,0,0,0,0,0,0,0.15878804001010266,0.009340472941770745,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,1,0,-1,-1,0,0,3069.4285714285716,7029.8112316321085,18993.0,6.0,1.5291068E7,9384239.584688505,2.7500072E7,5110830.0,No Label
